LocationCode,Month,Day,Hour,10min_interval,Sunlight(Lux),Sunshine,TotalSolar,UV,HPA,position,direction,height,答案
14,2,27,12,2,12075.443265043294,0.0,0.38,1,1020.6,1.0,197.0,54.8,352.84
14,2,27,12,3,11896.780442232237,0.0,0.38,1,1020.6,1.0,197.0,54.8,336.08
14,2,27,12,4,11866.784876247222,0.0,0.38,1,1020.6,1.0,197.0,54.8,336.96
14,2,27,12,5,11894.017698833144,0.0,0.38,1,1020.6,1.0,197.0,54.8,336.96
14,2,27,13,0,11963.071307764609,0.0,0.5,2,1019.8,1.0,197.0,54.8,360.81
14,2,27,13,1,11302.415684722466,0.0,0.5,2,1019.8,1.0,197.0,54.8,310.71
14,2,27,13,2,10478.913444261934,0.0,0.5,2,1019.8,1.0,197.0,54.8,263.55
14,2,27,13,3,9890.782781096408,0.0,0.5,2,1019.8,1.0,197.0,54.8,240.03
14,2,27,13,4,10056.145550321251,0.0,0.5,2,1019.8,1.0,197.0,54.8,248.71
14,2,27,13,5,9221.043197234067,0.0,0.5,2,1019.8,1.0,197.0,54.8,201.87
14,2,27,14,0,8954.828109347956,0.0,0.49,2,1019.1,1.0,197.0,54.8,186.56
14,2,27,14,1,8155.736966019907,0.0,0.49,2,1019.1,1.0,197.0,54.8,156.65
14,2,27,14,2,7856.382199975567,0.0,0.49,2,1019.1,1.0,197.0,54.8,144.06
14,2,27,14,3,7415.4274699012585,0.0,0.49,2,1019.1,1.0,197.0,54.8,131.0
14,2,27,14,4,7566.585680289605,0.0,0.49,2,1019.1,1.0,197.0,54.8,135.67
14,2,27,14,5,7209.540009574168,0.0,0.49,2,1019.1,1.0,197.0,54.8,118.28
14,2,27,15,0,5584.933174211923,0.0,0.31,1,1018.7,1.0,197.0,54.8,74.81
14,2,27,15,1,5401.3978472373965,0.0,0.31,1,1018.7,1.0,197.0,54.8,70.1
14,2,27,15,2,4978.078732902863,0.0,0.31,1,1018.7,1.0,197.0,54.8,58.35
14,2,27,15,3,4352.626383100732,0.0,0.31,1,1018.7,1.0,197.0,54.8,43.74
14,2,27,15,4,3900.6730094704712,0.0,0.31,1,1018.7,1.0,197.0,54.8,34.79
14,2,27,15,5,3480.0033237217194,0.0,0.31,1,1018.7,1.0,197.0,54.8,29.78
14,2,27,16,0,2367.8068768594608,0.0,0.2,0,1018.8,1.0,197.0,54.8,13.36
14,2,27,16,1,2160.426110889774,0.0,0.2,0,1018.8,1.0,197.0,54.8,11.99
14,2,27,16,2,1948.9847331743767,0.0,0.2,0,1018.8,1.0,197.0,54.8,9.91
14,2,27,16,3,1658.9614718709072,0.0,0.2,0,1018.8,1.0,197.0,54.8,7.0
14,2,27,16,4,1387.8071334891367,0.0,0.2,0,1018.8,1.0,197.0,54.8,4.98
14,2,27,16,5,1108.9180452324356,0.0,0.2,0,1018.8,1.0,197.0,54.8,3.18
14,3,27,9,0,19787.982617039954,0.0,0.65,0,1020.4,1.0,197.0,54.8,1065.31
14,3,27,9,1,21881.566828737123,0.0,0.65,0,1020.4,1.0,197.0,54.8,1279.29
14,3,27,9,2,22711.447757034406,0.0,0.65,0,1020.4,1.0,197.0,54.8,1361.56
14,3,27,9,3,23955.35630679477,0.0,0.65,0,1020.4,1.0,197.0,54.8,1523.42
14,3,27,9,4,25165.394316937793,0.0,0.65,0,1020.4,1.0,197.0,54.8,1688.5
14,3,27,9,5,29619.134473316015,0.0,0.65,0,1020.4,1.0,197.0,54.8,2277.82
14,3,27,10,0,41590.10410969645,0.0,1.12,0,1020.1,1.0,197.0,54.8,4312.35
14,3,27,10,1,43657.530550626056,0.0,1.12,0,1020.1,1.0,197.0,54.8,5031.81
14,3,27,10,2,47248.69004346088,0.0,1.12,0,1020.1,1.0,197.0,54.8,5906.68
14,3,27,10,3,49370.805001629196,0.0,1.12,0,1020.1,1.0,197.0,54.8,6130.44
14,3,27,10,4,51810.89810856431,0.0,1.12,0,1020.1,1.0,197.0,54.8,6745.53
14,3,27,10,5,55740.62875324672,0.0,1.12,0,1020.1,1.0,197.0,54.8,8268.69
14,3,27,11,0,46399.74788330792,0.0,2.22,5,1019.4,1.0,197.0,54.8,5300.26
14,3,27,11,1,45097.26669660654,0.0,2.22,5,1019.4,1.0,197.0,54.8,5173.42
14,3,27,11,2,42808.62112204272,0.0,2.22,5,1019.4,1.0,197.0,54.8,4508.86
14,3,27,11,3,37845.755188485426,0.0,2.22,5,1019.4,1.0,197.0,54.8,3503.28
14,3,27,11,4,34016.371370193985,0.0,2.22,5,1019.4,1.0,197.0,54.8,2945.82
14,3,27,11,5,28936.49410524794,0.0,2.22,5,1019.4,1.0,197.0,54.8,2066.44
14,3,27,12,0,29204.70406982158,0.0,2.5,8,1018.8,1.0,197.0,54.8,2122.0
14,3,27,12,1,24128.945047100595,0.0,2.5,8,1018.8,1.0,197.0,54.8,1483.64
14,3,27,12,2,22140.07851119539,0.0,2.5,8,1018.8,1.0,197.0,54.8,1268.76
14,3,27,12,3,19193.409548524014,0.0,2.5,8,1018.8,1.0,197.0,54.8,916.59
14,3,27,12,4,18240.961578154293,0.0,2.5,8,1018.8,1.0,197.0,54.8,866.73
14,3,27,12,5,17943.696744153898,0.0,2.5,8,1018.8,1.0,197.0,54.8,836.96
14,3,27,13,0,18228.061551519255,0.1,2.12,7,1017.8,1.0,197.0,54.8,797.1
14,3,27,13,1,15737.44470485047,0.1,2.12,7,1017.8,1.0,197.0,54.8,607.1
14,3,27,13,2,13946.087748155513,0.1,2.12,7,1017.8,1.0,197.0,54.8,486.0
14,3,27,13,3,10177.322131713878,0.1,2.12,7,1017.8,1.0,197.0,54.8,255.57
14,3,27,13,4,9235.240601713256,0.1,2.12,7,1017.8,1.0,197.0,54.8,209.54
14,3,27,13,5,9666.083604046478,0.1,2.12,7,1017.8,1.0,197.0,54.8,235.84
14,3,27,14,0,9864.846060137363,0.0,0.64,2,1016.9,1.0,197.0,54.8,237.69
14,3,27,14,1,8880.018149411184,0.0,0.64,2,1016.9,1.0,197.0,54.8,200.78
14,3,27,14,2,8786.90254788327,0.0,0.64,2,1016.9,1.0,197.0,54.8,189.27
14,3,27,14,3,7792.802406589546,0.0,0.64,2,1016.9,1.0,197.0,54.8,148.05
14,3,27,14,4,7858.624779740758,0.0,0.64,2,1016.9,1.0,197.0,54.8,155.77
14,3,27,14,5,8040.209238634128,0.0,0.64,2,1016.9,1.0,197.0,54.8,160.71
14,3,27,15,0,7914.670523153709,0.0,0.35,1,1016.2,1.0,197.0,54.8,157.16
14,3,27,15,1,7892.493687937196,0.0,0.35,1,1016.2,1.0,197.0,54.8,152.65
14,3,27,15,2,8429.521214014056,0.0,0.35,1,1016.2,1.0,197.0,54.8,169.67
14,3,27,15,3,7738.107403350615,0.0,0.35,1,1016.2,1.0,197.0,54.8,143.81
14,3,27,15,4,7526.4834208757575,0.0,0.35,1,1016.2,1.0,197.0,54.8,139.02
14,3,27,15,5,6942.373789870635,0.0,0.35,1,1016.2,1.0,197.0,54.8,118.77
14,3,27,16,0,6247.618921337178,0.0,0.29,1,1016.0,1.0,197.0,54.8,102.07
14,3,27,16,1,6000.980395728799,0.0,0.29,1,1016.0,1.0,197.0,54.8,92.56
14,3,27,16,2,5732.670078996581,0.0,0.29,1,1016.0,1.0,197.0,54.8,80.9
14,3,27,16,3,5638.233305466776,0.0,0.29,1,1016.0,1.0,197.0,54.8,80.52
14,3,27,16,4,4520.959602669546,0.0,0.29,1,1016.0,1.0,197.0,54.8,52.99
14,3,27,16,5,4092.2931152759365,0.0,0.29,1,1016.0,1.0,197.0,54.8,43.07
14,4,17,9,0,55916.290098096506,1.0,2.08,3,1008.6,1.0,197.0,54.8,8356.35
14,4,17,9,1,59807.13623743018,1.0,2.08,3,1008.6,1.0,197.0,54.8,8883.99
14,4,17,9,2,67246.23939766722,1.0,2.08,3,1008.6,1.0,197.0,54.8,10866.85
14,4,17,9,3,70106.19592887173,1.0,2.08,3,1008.6,1.0,197.0,54.8,11807.66
14,4,17,9,4,70390.53482839915,1.0,2.08,3,1008.6,1.0,197.0,54.8,11832.05
14,4,17,9,5,69246.25047228976,1.0,2.08,3,1008.6,1.0,197.0,54.8,11705.74
14,4,17,10,0,68883.06297713147,1.0,2.77,6,1007.8,1.0,197.0,54.8,11160.29
14,4,17,10,1,68268.0733180999,1.0,2.77,6,1007.8,1.0,197.0,54.8,11175.96
14,4,17,10,2,68728.3806074339,1.0,2.77,6,1007.8,1.0,197.0,54.8,11183.96
14,4,17,10,3,72804.52112046143,1.0,2.77,6,1007.8,1.0,197.0,54.8,11899.05
14,4,17,10,4,72675.91911732421,1.0,2.77,6,1007.8,1.0,197.0,54.8,11963.15
14,4,17,10,5,74938.1418966358,1.0,2.77,6,1007.8,1.0,197.0,54.8,12725.98
14,4,17,11,0,84814.87268573002,1.0,3.28,8,1007.0,1.0,197.0,54.8,15032.71
14,4,17,11,1,83340.16622363603,1.0,3.28,8,1007.0,1.0,197.0,54.8,15096.49
14,4,17,11,2,82480.81016835968,1.0,3.28,8,1007.0,1.0,197.0,54.8,15223.9
14,4,17,11,3,83216.3383853503,1.0,3.28,8,1007.0,1.0,197.0,54.8,15322.9
14,4,17,11,4,81339.00478490756,1.0,3.28,8,1007.0,1.0,197.0,54.8,15192.93
14,4,17,11,5,78747.61993724652,1.0,3.28,8,1007.0,1.0,197.0,54.8,14751.95
14,4,17,12,0,98357.57026592,1.0,3.54,10,1006.1,1.0,197.0,54.8,17473.99
14,4,17,12,1,92425.70941031275,1.0,3.54,10,1006.1,1.0,197.0,54.8,16938.57
14,4,17,12,2,88247.01575569027,1.0,3.54,10,1006.1,1.0,197.0,54.8,16352.07
14,4,17,12,3,82919.41845891741,1.0,3.54,10,1006.1,1.0,197.0,54.8,15959.03
14,4,17,12,4,76870.76725126583,1.0,3.54,10,1006.1,1.0,197.0,54.8,14898.82
14,4,17,12,5,69507.3736774312,1.0,3.54,10,1006.1,1.0,197.0,54.8,13572.95
14,4,17,13,0,53525.3289056179,1.0,3.49,9,1005.1,1.0,197.0,54.8,10336.68
14,4,17,13,1,49090.7362374301,1.0,3.49,9,1005.1,1.0,197.0,54.8,8222.25
14,4,17,13,2,46153.529249646235,1.0,3.49,9,1005.1,1.0,197.0,54.8,6868.78
14,4,17,13,3,43219.28816630455,1.0,3.49,9,1005.1,1.0,197.0,54.8,6420.22
14,4,17,13,4,42370.58469521205,1.0,3.49,9,1005.1,1.0,197.0,54.8,5384.26
14,4,17,13,5,39922.97223321507,1.0,3.49,9,1005.1,1.0,197.0,54.8,4652.65
14,4,17,14,0,46881.736840909674,1.0,3.12,8,1004.3,1.0,197.0,54.8,6156.25
14,4,17,14,1,41505.755957072186,1.0,3.12,8,1004.3,1.0,197.0,54.8,5243.03
14,4,17,14,2,38322.21864556886,1.0,3.12,8,1004.3,1.0,197.0,54.8,4513.48
14,4,17,14,3,32775.52755240229,1.0,3.12,8,1004.3,1.0,197.0,54.8,3011.55
14,4,17,14,4,30520.34010687556,1.0,3.12,8,1004.3,1.0,197.0,54.8,2448.57
14,4,17,14,5,27074.51061654072,1.0,3.12,8,1004.3,1.0,197.0,54.8,2305.14
14,4,17,15,0,18027.266003918852,0.8,2.14,5,1004.1,1.0,197.0,54.8,836.99
14,4,17,15,1,17054.147248237656,0.8,2.14,5,1004.1,1.0,197.0,54.8,786.21
14,4,17,15,2,15913.629890252425,0.8,2.14,5,1004.1,1.0,197.0,54.8,696.08
14,4,17,15,3,15209.558512697433,0.8,2.14,5,1004.1,1.0,197.0,54.8,661.25
14,4,17,15,4,13863.389704905583,0.8,2.14,5,1004.1,1.0,197.0,54.8,515.99
14,4,17,15,5,12781.67743086245,0.8,2.14,5,1004.1,1.0,197.0,54.8,443.84
14,4,17,16,0,14465.97537482025,0.4,1.07,2,1004.1,1.0,197.0,54.8,473.76
14,4,17,16,1,12959.01650949713,0.4,1.07,2,1004.1,1.0,197.0,54.8,452.87
14,4,17,16,2,10637.280318328389,0.4,1.07,2,1004.1,1.0,197.0,54.8,291.12
14,4,17,16,3,9776.623805912712,0.4,1.07,2,1004.1,1.0,197.0,54.8,250.94
14,4,17,16,4,8546.063276641125,0.4,1.07,2,1004.1,1.0,197.0,54.8,186.93
14,4,17,16,5,7496.1330449270545,0.4,1.07,2,1004.1,1.0,197.0,54.8,151.24
14,5,17,9,0,59474.47955679594,0.6,1.88,4,1012.4,1.0,197.0,54.8,8428.72
14,5,17,9,1,64083.317913128965,0.6,1.88,4,1012.4,1.0,197.0,54.8,9494.73
14,5,17,9,2,68503.65180761008,0.6,1.88,4,1012.4,1.0,197.0,54.8,10223.41
14,5,17,9,3,71313.51088608116,0.6,1.88,4,1012.4,1.0,197.0,54.8,11319.61
14,5,17,9,4,71537.28809633674,0.6,1.88,4,1012.4,1.0,197.0,54.8,11343.0
14,5,17,9,5,78857.6801193744,0.6,1.88,4,1012.4,1.0,197.0,54.8,12148.8
14,5,17,10,0,56702.14176217701,0.9,2.87,6,1011.9,1.0,197.0,54.8,7610.91
14,5,17,10,1,37530.97377985296,0.9,2.87,6,1011.9,1.0,197.0,54.8,3449.34
14,5,17,10,2,37492.6747068486,0.9,2.87,6,1011.9,1.0,197.0,54.8,3452.16
14,5,17,10,3,31723.202527634825,0.9,2.87,6,1011.9,1.0,197.0,54.8,2404.98
14,5,17,10,4,30033.934514122895,0.9,2.87,6,1011.9,1.0,197.0,54.8,2173.56
14,5,17,10,5,32601.231844936206,0.9,2.87,6,1011.9,1.0,197.0,54.8,2521.43
14,5,17,11,0,39406.27897062412,0.3,2.2,6,1011.7,1.0,197.0,54.8,3764.03
14,5,17,11,1,38951.189126707,0.3,2.2,6,1011.7,1.0,197.0,54.8,3626.89
14,5,17,11,2,40060.30935316689,0.3,2.2,6,1011.7,1.0,197.0,54.8,4008.88
14,5,17,11,3,39313.58345594115,0.3,2.2,6,1011.7,1.0,197.0,54.8,3625.23
14,5,17,11,4,38863.95510881678,0.3,2.2,6,1011.7,1.0,197.0,54.8,3602.04
14,5,17,11,5,37369.28204125759,0.3,2.2,6,1011.7,1.0,197.0,54.8,3465.82
14,5,17,12,0,24897.03953882687,0.1,2.47,7,1011.2,1.0,197.0,54.8,1528.06
14,5,17,12,1,17688.70850716845,0.1,2.47,7,1011.2,1.0,197.0,54.8,770.47
14,5,17,12,2,10458.167835884176,0.1,2.47,7,1011.2,1.0,197.0,54.8,278.53
14,5,17,12,3,8767.570006557587,0.1,2.47,7,1011.2,1.0,197.0,54.8,190.27
14,5,17,12,4,7867.93483828042,0.1,2.47,7,1011.2,1.0,197.0,54.8,157.22
14,5,17,12,5,5873.81750537265,0.1,2.47,7,1011.2,1.0,197.0,54.8,97.13
14,5,17,13,0,9283.177340372233,0.4,2.11,6,1010.8,1.0,197.0,54.8,217.32
14,5,17,13,1,11273.850414991237,0.4,2.11,6,1010.8,1.0,197.0,54.8,332.56
14,5,17,13,2,14496.053511484513,0.4,2.11,6,1010.8,1.0,197.0,54.8,533.33
14,5,17,13,3,14385.713429269375,0.4,2.11,6,1010.8,1.0,197.0,54.8,533.5
14,5,17,13,4,13499.52876509355,0.4,2.11,6,1010.8,1.0,197.0,54.8,470.94
14,5,17,13,5,12323.678031175277,0.4,2.11,6,1010.8,1.0,197.0,54.8,401.61
14,5,17,14,0,10457.281353182612,0.0,0.38,1,1010.3,1.0,197.0,54.8,277.72
14,5,17,14,1,10943.512353358183,0.0,0.38,1,1010.3,1.0,197.0,54.8,306.25
14,5,17,14,2,10794.101562983691,0.0,0.38,1,1010.3,1.0,197.0,54.8,294.11
14,5,17,14,3,9249.437114393453,0.0,0.38,1,1010.3,1.0,197.0,54.8,213.92
14,5,17,14,4,9045.868686160527,0.0,0.38,1,1010.3,1.0,197.0,54.8,203.56
14,5,17,14,5,8190.095774385968,0.0,0.38,1,1010.3,1.0,197.0,54.8,170.05
14,5,17,15,0,10859.471175749863,0.0,0.79,2,1010.2,1.0,197.0,54.8,295.51
14,5,17,15,1,11409.990042363694,0.0,0.79,2,1010.2,1.0,197.0,54.8,333.43
14,5,17,15,2,10077.233998185375,0.0,0.79,2,1010.2,1.0,197.0,54.8,260.85
14,5,17,15,3,10306.71584025823,0.0,0.79,2,1010.2,1.0,197.0,54.8,276.74
14,5,17,15,4,10113.46249540257,0.0,0.79,2,1010.2,1.0,197.0,54.8,260.95
14,5,17,15,5,9322.173836402,0.0,0.79,2,1010.2,1.0,197.0,54.8,226.81
14,5,17,16,0,11527.39263827169,0.0,0.43,1,1009.9,1.0,197.0,54.8,343.24
14,5,17,16,1,10162.551984867281,0.0,0.43,1,1009.9,1.0,197.0,54.8,266.38
14,5,17,16,2,8894.971585952442,0.0,0.43,1,1009.9,1.0,197.0,54.8,206.96
14,5,17,16,3,6659.657378627922,0.0,0.43,1,1009.9,1.0,197.0,54.8,112.86
14,5,17,16,4,4125.32749039789,0.0,0.43,1,1009.9,1.0,197.0,54.8,45.62
14,5,17,16,5,3307.2189516296958,0.0,0.43,1,1009.9,1.0,197.0,54.8,29.66
14,7,4,9,0,56339.34294514116,1.0,2.34,5,1012.0,1.0,197.0,54.8,5635.01
14,7,4,9,1,57888.90180953354,1.0,2.34,5,1012.0,1.0,197.0,54.8,5851.42
14,7,4,9,2,62227.49486994217,1.0,2.34,5,1012.0,1.0,197.0,54.8,6692.88
14,7,4,9,3,64717.7964563347,1.0,2.34,5,1012.0,1.0,197.0,54.8,7212.65
14,7,4,9,4,65352.09464836509,1.0,2.34,5,1012.0,1.0,197.0,54.8,7584.02
14,7,4,9,5,70985.54178939248,1.0,2.34,5,1012.0,1.0,197.0,54.8,8455.71
14,7,4,10,0,76884.39274720919,1.0,2.99,9,1011.6,1.0,197.0,54.8,11183.94
14,7,4,10,1,74608.35916658524,1.0,2.99,9,1011.6,1.0,197.0,54.8,11038.7
14,7,4,10,2,74371.83212572636,1.0,2.99,9,1011.6,1.0,197.0,54.8,11148.33
14,7,4,10,3,75337.09785030287,1.0,2.99,9,1011.6,1.0,197.0,54.8,12218.9
14,7,4,10,4,73101.33354363854,1.0,2.99,9,1011.6,1.0,197.0,54.8,12134.64
14,7,4,10,5,70850.58662542648,1.0,2.99,9,1011.6,1.0,197.0,54.8,12082.33
14,7,4,11,0,65067.34277135742,1.0,3.45,11,1011.3,1.0,197.0,54.8,12310.65
14,7,4,11,1,65509.48653527842,1.0,3.45,11,1011.3,1.0,197.0,54.8,12522.08
14,7,4,11,2,60413.45841167073,1.0,3.45,11,1011.3,1.0,197.0,54.8,12326.23
14,7,4,11,3,59301.0128628152,1.0,3.45,11,1011.3,1.0,197.0,54.8,11869.64
14,7,4,11,4,59287.0965380376,1.0,3.45,11,1011.3,1.0,197.0,54.8,11838.53
14,7,4,11,5,56691.47327605503,1.0,3.45,11,1011.3,1.0,197.0,54.8,11613.1
14,7,4,12,0,50470.806784349916,1.0,3.69,13,1010.6,1.0,197.0,54.8,13158.19
14,7,4,12,1,53000.341999483186,1.0,3.69,13,1010.6,1.0,197.0,54.8,12934.52
14,7,4,12,2,51696.9684030961,1.0,3.69,13,1010.6,1.0,197.0,54.8,13323.84
14,7,4,12,3,52183.8837057961,1.0,3.69,13,1010.6,1.0,197.0,54.8,12938.88
14,7,4,12,4,53954.14353555565,1.0,3.69,13,1010.6,1.0,197.0,54.8,13030.12
14,7,4,12,5,51484.448082314004,1.0,3.69,13,1010.6,1.0,197.0,54.8,12776.06
14,7,4,13,0,49186.0311258794,1.0,3.67,13,1010.1,1.0,197.0,54.8,11585.65
14,7,4,13,1,50795.14604695445,1.0,3.67,13,1010.1,1.0,197.0,54.8,12633.86
14,7,4,13,2,50071.931298759526,1.0,3.67,13,1010.1,1.0,197.0,54.8,11092.22
14,7,4,13,3,50543.54125275825,1.0,3.67,13,1010.1,1.0,197.0,54.8,12103.7
14,7,4,13,4,49699.56733555666,1.0,3.67,13,1010.1,1.0,197.0,54.8,11017.27
14,7,4,13,5,45786.96498958856,1.0,3.67,13,1010.1,1.0,197.0,54.8,10648.72
14,7,4,14,0,44332.75046239466,1.0,3.43,11,1010.0,1.0,197.0,54.8,7919.27
14,7,4,14,1,38964.13812497108,1.0,3.43,11,1010.0,1.0,197.0,54.8,5474.69
14,7,4,14,2,35076.659081845064,1.0,3.43,11,1010.0,1.0,197.0,54.8,3691.99
14,7,4,14,3,27957.799146833426,1.0,3.43,11,1010.0,1.0,197.0,54.8,2426.52
14,7,4,14,4,26904.458267382503,1.0,3.43,11,1010.0,1.0,197.0,54.8,2232.03
14,7,4,14,5,23755.78909256944,1.0,3.43,11,1010.0,1.0,197.0,54.8,2036.24
14,7,4,15,0,28356.94422142132,1.0,2.99,9,1010.1,1.0,197.0,54.8,2475.74
14,7,4,15,1,27267.128968757475,1.0,2.99,9,1010.1,1.0,197.0,54.8,2361.74
14,7,4,15,2,24074.751180643452,1.0,2.99,9,1010.1,1.0,197.0,54.8,2067.05
14,7,4,15,3,21693.90431286202,1.0,2.99,9,1010.1,1.0,197.0,54.8,1767.39
14,7,4,15,4,22349.172620007463,1.0,2.99,9,1010.1,1.0,197.0,54.8,1790.71
14,7,4,15,5,18614.782299214436,1.0,2.99,9,1010.1,1.0,197.0,54.8,927.06
14,7,4,16,0,15267.181754696894,0.9,2.06,5,1009.8,1.0,197.0,54.8,649.24
14,7,4,16,1,13079.549921790554,0.9,2.06,5,1009.8,1.0,197.0,54.8,514.4
14,7,4,16,2,10984.724679889569,0.9,2.06,5,1009.8,1.0,197.0,54.8,316.31
14,7,4,16,3,9547.575419394458,0.9,2.06,5,1009.8,1.0,197.0,54.8,262.88
14,7,4,16,4,8045.63434015136,0.9,2.06,5,1009.8,1.0,197.0,54.8,176.6
14,7,4,16,5,6931.131872641292,0.9,2.06,5,1009.8,1.0,197.0,54.8,126.64
14,7,15,9,0,59770.52379556407,1.0,2.1,5,1009.3,1.0,197.0,54.8,6270.44
14,7,15,9,1,64611.293730820944,1.0,2.1,5,1009.3,1.0,197.0,54.8,7087.17
14,7,15,9,2,70418.84575949788,1.0,2.1,5,1009.3,1.0,197.0,54.8,7802.98
14,7,15,9,3,70610.21471509586,1.0,2.1,5,1009.3,1.0,197.0,54.8,8941.12
14,7,15,9,4,71867.98372414913,1.0,2.1,5,1009.3,1.0,197.0,54.8,8993.86
14,7,15,9,5,75245.99181062353,1.0,2.1,5,1009.3,1.0,197.0,54.8,9471.43
14,7,15,10,0,65875.4072555182,1.0,2.95,8,1009.6,1.0,197.0,54.8,9273.09
14,7,15,10,1,65930.15029516544,1.0,2.95,8,1009.6,1.0,197.0,54.8,9526.19
14,7,15,10,2,65986.18887633836,1.0,2.95,8,1009.6,1.0,197.0,54.8,9533.0
14,7,15,10,3,68050.03864894924,1.0,2.95,8,1009.6,1.0,197.0,54.8,11227.84
14,7,15,10,4,67741.22471252664,1.0,2.95,8,1009.6,1.0,197.0,54.8,10947.83
14,7,15,10,5,64129.51847624739,1.0,2.95,8,1009.6,1.0,197.0,54.8,9895.62
14,7,15,11,0,65480.59332146569,1.0,3.23,11,1009.5,1.0,197.0,54.8,11660.97
14,7,15,11,1,65301.54522898241,1.0,3.23,11,1009.5,1.0,197.0,54.8,11944.69
14,7,15,11,2,63438.1077773277,1.0,3.23,11,1009.5,1.0,197.0,54.8,11516.84
14,7,15,11,3,64576.30246435943,1.0,3.23,11,1009.5,1.0,197.0,54.8,12632.48
14,7,15,11,4,64561.9915271842,1.0,3.23,11,1009.5,1.0,197.0,54.8,12628.6
14,7,15,11,5,61509.10650354121,1.0,3.23,11,1009.5,1.0,197.0,54.8,11193.88
14,7,15,12,0,62129.342808551046,1.0,3.57,13,1009.2,1.0,197.0,54.8,12459.39
14,7,15,12,1,61320.38458191987,1.0,3.57,13,1009.2,1.0,197.0,54.8,12043.21
14,7,15,12,2,58408.79492358795,1.0,3.57,13,1009.2,1.0,197.0,54.8,11929.14
14,7,15,12,3,55439.80591610789,1.0,3.57,13,1009.2,1.0,197.0,54.8,11456.87
14,7,15,12,4,53178.03443852203,1.0,3.57,13,1009.2,1.0,197.0,54.8,11052.88
14,7,15,12,5,51028.691551417956,1.0,3.57,13,1009.2,1.0,197.0,54.8,11227.3
14,7,15,13,0,52123.82353278358,1.0,3.66,13,1009.2,1.0,197.0,54.8,12284.92
14,7,15,13,1,49389.16940496826,1.0,3.66,13,1009.2,1.0,197.0,54.8,11385.57
14,7,15,13,2,48426.14234581402,1.0,3.66,13,1009.2,1.0,197.0,54.8,10553.91
14,7,15,13,3,47198.15949376259,1.0,3.66,13,1009.2,1.0,197.0,54.8,10190.11
14,7,15,13,4,43124.83785210435,1.0,3.66,13,1009.2,1.0,197.0,54.8,8328.65
14,7,15,13,5,41140.54691895215,1.0,3.66,13,1009.2,1.0,197.0,54.8,6369.68
14,7,15,14,0,42270.395901702424,1.0,3.37,11,1008.8,1.0,197.0,54.8,6716.98
14,7,15,14,1,36794.22382997205,1.0,3.37,11,1008.8,1.0,197.0,54.8,5053.07
14,7,15,14,2,33483.78337346548,1.0,3.37,11,1008.8,1.0,197.0,54.8,4013.24
14,7,15,14,3,28621.225478983084,1.0,3.37,11,1008.8,1.0,197.0,54.8,2632.23
14,7,15,14,4,26976.01772645733,1.0,3.37,11,1008.8,1.0,197.0,54.8,2423.73
14,7,15,14,5,24318.06287601315,1.0,3.37,11,1008.8,1.0,197.0,54.8,2280.63
14,7,15,15,0,20655.615200154716,1.0,2.94,8,1008.3,1.0,197.0,54.8,1196.59
14,7,15,15,1,19035.286365528693,1.0,2.94,8,1008.3,1.0,197.0,54.8,853.48
14,7,15,15,2,16784.013077920652,1.0,2.94,8,1008.3,1.0,197.0,54.8,1043.11
14,7,15,15,3,16261.877593404904,1.0,2.94,8,1008.3,1.0,197.0,54.8,815.71
14,7,15,15,4,14132.626629138105,1.0,2.94,8,1008.3,1.0,197.0,54.8,551.03
14,7,15,15,5,12159.87946440419,1.0,2.94,8,1008.3,1.0,197.0,54.8,392.44
14,7,15,16,0,10603.641011598416,1.0,2.15,5,1008.1,1.0,197.0,54.8,296.57
14,7,15,16,1,9622.64287782754,1.0,2.15,5,1008.1,1.0,197.0,54.8,261.27
14,7,15,16,2,8162.272339829595,1.0,2.15,5,1008.1,1.0,197.0,54.8,199.93
14,7,15,16,3,7512.3431379578815,1.0,2.15,5,1008.1,1.0,197.0,54.8,159.49
14,7,15,16,4,6656.580486966814,1.0,2.15,5,1008.1,1.0,197.0,54.8,123.9
14,7,15,16,5,5887.772581237593,1.0,2.15,5,1008.1,1.0,197.0,54.8,93.0
15,2,15,9,0,34189.68062187352,1.0,1.55,2,1018.1,2.0,127.0,28.8,1608.39
15,2,15,9,1,37832.26932907481,1.0,1.55,2,1018.1,2.0,127.0,28.8,2198.94
15,2,15,9,2,40589.48136708832,1.0,1.55,2,1018.1,2.0,127.0,28.8,2902.69
15,2,15,9,3,43123.91090746422,1.0,1.55,2,1018.1,2.0,127.0,28.8,3228.25
15,2,15,9,4,64948.908919247464,1.0,1.55,2,1018.1,2.0,127.0,28.8,6634.08
15,2,15,9,5,88291.56715296519,1.0,1.55,2,1018.1,2.0,127.0,28.8,14910.97
15,2,15,10,0,83215.69182023003,1.0,2.26,4,1017.9,2.0,127.0,28.8,13271.99
15,2,15,10,1,78966.10876806061,1.0,2.26,4,1017.9,2.0,127.0,28.8,11298.49
15,2,15,10,2,82031.93233469203,1.0,2.26,4,1017.9,2.0,127.0,28.8,12278.03
15,2,15,10,3,84843.60163190973,1.0,2.26,4,1017.9,2.0,127.0,28.8,13228.69
15,2,15,10,4,85134.19000653946,1.0,2.26,4,1017.9,2.0,127.0,28.8,13297.09
15,2,15,10,5,75704.95625187401,1.0,2.26,4,1017.9,2.0,127.0,28.8,10849.24
